texto_tweet,vader,xlm_roberta,robertuito,bert_multilingual,beto,sentiment_global
"@CajaLosAndes Buenos días, le he dejado mensaje en distintas RRSS, también por acá y cero respuesta, necesito comunicarme urgente con ustedes, el teléfono también me deja eternamente en espera.",neutral,negativo,negativo,positivo,negativo,negativo
"@CajaLosAndes hola, sabe que aun no me pagan una licencia de diciembre. Ya subi los documentos que me pedian. Por trabajo no puedo ir presencial. Ojala me puedan con eso. Saludos",negativo,neutral,neutral,negativo,neutral,neutral
"@CajaLosAndes quiero saber porque una licencia de 15 días, me pagaron menos plata que por una de 11 días, sigo en la misma empresa y las 2 fueron en el. Mismo mes.. 😤",neutral,negativo,negativo,negativo,negativo,negativo
"@CajaLosAndes Todo fue enviado por los medios habituales que uds tienen, esta vez revisen SU  WHATSAPP empresa 
Saludos",neutral,neutral,neutral,negativo,neutral,neutral
"@CajaLosAndes 
@SUSESOChile
PREGUNTA : porqué están cobrando el 1% a los pensionados afiliados , incluyendo el APORTE FISCAL de $185.000.- ? Éste mayor cobro q sólo se le hace a los,pensionados tendrá cómo objetivo; aumentar los beneficios? O siguen iguales? Favor Rpta x aquí.",positivo,negativo,negativo,negativo,neutral,negativo
"@Paula_dss_ @CajaLosAndes Renta, trabajo, historial financiero.",neutral,neutral,neutral,positivo,neutral,neutral
@CajaLosAndes Hay algún tipo de beneficios cuando fallece la madre de un afiliado??,neutral,neutral,neutral,negativo,neutral,neutral
"RT @Mabelinda: Les pido apoyo al proyecto de mi esposo 🙌🙏. Se que es una lata registrarse pero necesitamos llegar primero y vamos terceros,…",neutral,positivo,neutral,negativo,positivo,neutral
@CajaLosAndes hola quiero saber por un crédito q me dijieron q 24 horas vería si lo aprobaron o no,negativo,neutral,neutral,negativo,neutral,neutral
@CajaLosAndes @chilevision ESTA CAJA LUCRA CON LA $DE LOS ENFERMOS DE CHILE 🇨🇱 YO SOY UN PACIENTE ONCOLOGIA Y TODO LOS MESES ESTÁ CAJA ME DIVIDE EN 3 PAGO MI LICENCIA Y LO PEOR ES QUÉ TE PAGA DOS DIAS Y DICE NOSOTROS TENEMOS QUE PAGARLE LA DIFERENCIA CUANDO VENSA LA LICENCIA 60 d,neutral,negativo,negativo,negativo,negativo,negativo
Srs.@CajaLosAndes cual será la razón? Porque los aforos ya no corren y efectivamente hay un grupo de personas esperando afuera de la oficina en Ciudad Empresarial. https://t.co/8nlG9gL8kE https://t.co/vShROK7jW8,negativo,neutral,negativo,negativo,neutral,negativo
"@CajaLosAndes hola necesito entrar a la página o app, pero no puedo entrar y no me deja crear cuenta y contraseña. Necesito ver el proceso de licencia",negativo,negativo,negativo,negativo,neutral,negativo
"@CajaLosAndes Mas de una hora esperando en su propia sucursal y aún nada, acaso todas las personas que están esperando junto conmigo deben enviar mensajes aparte de venir? No sería mejor comunicarse con el agente de sucursal para agilizar la atencion? @SUSESOChile https://t.co/QaMkbHW6Ua",negativo,neutral,negativo,negativo,negativo,negativo
@puntoticket estoy aquí y el código de la @CajaLosAndes  no me deja continuar https://t.co/oD5t1iJ2Xm,negativo,negativo,negativo,negativo,negativo,negativo
"@CajaLosAndes si la empresa a la que mandaron la información para descuento no hace el pago del exceso no proceden con la devolución al afiliado, el colmo de la sinvergüenzura y aprovechamiento",negativo,negativo,negativo,negativo,negativo,negativo
"@CajaLosAndes nuevamente con problemas de pagos y descuentos no efectuados por ustedes, por la mala gestión administrativa, hay que estar perdiendo el tiempo para resolverles lo que no son capaces de hacer",negativo,negativo,negativo,negativo,negativo,negativo
"@CajaLosAndes les insisto con el mensaje, porque además se toman todo el tiempo del mundo para dar una respuesta, y más encima erronea",neutral,negativo,negativo,negativo,neutral,negativo
@CajaLosAndes llevo semanas esperando que me. Paguen la licencia y al comunicarme por el whatsapp dice q mi Rut no esta afiliado. Y puedo ir a la sucursal y la pagina se cae y no sirve. Pésimo servicio,negativo,negativo,negativo,negativo,negativo,negativo
"@CajaLosAndes 
Por todos los medios esperando respuesta de un crédito y nada de nada el call center no responde.pag web  tampoco.asist.virtual cero ayuda
No me llaman al celular.
QUE PASA CON LA ATENCION?
POR QUE TAN MALA?",negativo,negativo,negativo,negativo,negativo,negativo
@CajaLosAndes Respondan mi dm desde ayer esperando.,neutral,neutral,neutral,positivo,neutral,neutral
RT @candia_ni: @Informa_Primero @ChileAtiende @SeremiSaludRM @ministeriosalud @Fonasa @CajaLosAndes @ximenaguilera Estaría bueno qué soluci…,neutral,neutral,neutral,negativo,neutral,neutral
@CajaLosAndes Toda la mañana esperando que me contacten y aun no tengo respuesta.,negativo,negativo,negativo,negativo,negativo,negativo
"@CajaLosAndes hola...me ayudan con requerimiento RRSS  0579925 , por favor ?? Para ver el estado ??",positivo,neutral,neutral,negativo,neutral,neutral
@CajaLosAndes Perfecto... Espero es puesta 👍,neutral,positivo,positivo,positivo,neutral,positivo
@CajaLosAndes hola he mandado toda la información para un crédito social y no me responde ni Dios.,negativo,neutral,negativo,negativo,negativo,negativo
"@CajaLosAndes 

Hola estoy con licencia por COVID, intento ingresar a mi sucursal para cambiar clave, donde nunca me deja se queda pegado
Llamo a los teléfonos y nunca puedo hablar con un ejecutivo

Necesito saber el estado de mi licencia y ningún canal funciona, ayuda!!!",neutral,negativo,negativo,negativo,negativo,negativo
"RT @valdivia_viktor: @Cristin28969576 Envíe una carta a
@CajaLosAndes con copia a
@Contraloriacl       
Y a los medios de comunicación",neutral,neutral,neutral,negativo,neutral,neutral
@CajaLosAndes necesito que me respondan los mensajes de mis licencias médicas llevo mucho esperando.,neutral,neutral,negativo,negativo,neutral,neutral
"@CajaLosAndes les dejé DM necesito urgente comunicarme con ustedes, la app no funciona y vía teléfono no contesta nadie",negativo,negativo,negativo,negativo,negativo,negativo
@katapsp @ChileAtiende @CajaLosAndes Alomejor se te venció La Asignación Cada 3 años ahí que ir a renovar a la municipalidad,neutral,negativo,negativo,negativo,negativo,negativo
RT @julietvillac: Sucursal Caja Los Andes Barros Arana en #Concepción pésima atencion más 1 hora esperando que me atiendan en la lluvia no…,neutral,negativo,negativo,negativo,negativo,negativo
"@CajaLosAndes me solicitaron los datos por dm por una duda con una licencia y aun no me contestan, llamo y me tienen más de 30 minutos esperando!!",negativo,negativo,negativo,negativo,negativo,negativo
"@CajaLosAndes buenas tardes llevo dos semanas esperando respuesta de mi licencia post parto , llame la semana pasada y me dijeron que el viernes pasado tendria respuestas ya está es la segunda semana y aún no se me comunica nada.",negativo,neutral,negativo,negativo,neutral,negativo
@CajaLosAndes Me llegó el correo a las 10:49 cuando las entradas estaban agotadas 🙃,neutral,neutral,neutral,negativo,neutral,neutral
"RT @valdivia_viktor: @Cristin28969576 Envíe una carta a
@CajaLosAndes con copia a
@Contraloriacl       
Y a los medios de comunicación",neutral,neutral,neutral,negativo,neutral,neutral
RT @CajaLosAndes: Queremos contribuir a la calidad de la educación apoyando la formación y el quehacer de los docentes. Para eso te entrega…,neutral,positivo,positivo,positivo,neutral,positivo
@CajaLosAndes consulta al ingresar a mi cónyuge a caja los andes como carga queda automáticamente afiliada a Fonasa o debo hacer el ingreso y como se hace que papeles para presentar???,neutral,neutral,neutral,negativo,neutral,neutral
@CajaLosAndes Para que... Para que me digan que debo seguir esperando.. Llevo 2 semanas enviándoles documentos... Paguen,neutral,neutral,negativo,negativo,negativo,negativo
@CajaLosAndes los e llamado por un crédito y no me contestan me dejan esperando como 10 minutos,negativo,negativo,negativo,negativo,negativo,negativo
"@CajaLosAndes Estimados hace varios días recibo llamadas desde el número +56 9 9335 1801, no más por favor!!!",positivo,neutral,negativo,negativo,negativo,negativo
@CajaLosAndes pueden cortarla con las llamadas https://t.co/xeS1BVhF3H,neutral,neutral,negativo,negativo,neutral,neutral
@carreragonzalo Y ese regio #crucero tendrá convenio con Compensation Box de @CajaLosAndes ??? #cruise #vacaciones #turismo #AprueboCrece #Apruebo #NuevaConstitucion,neutral,neutral,neutral,negativo,neutral,neutral
@psicoTeoM @CajaLosAndes Bueno si... 😔,neutral,negativo,neutral,neutral,neutral,neutral
"@CajaLosAndes Estimados, me gustaria saber si mi empresa me desvinculara, deben descontarme el total de cuotas del credito de consumo que tengo con ustedes?",neutral,neutral,neutral,negativo,neutral,neutral
@bm_nathalie @CajaLosAndes @SERNAC Nathalie presente un reclamo en suseso vía online y me activaron las gift card de nuevo …,positivo,neutral,negativo,negativo,neutral,neutral
"@CajaLosAndes hoy compré bono en red salud,no salió bonificación de la caja, además tengo entendido que las primeras consultas del año son más baratas.",neutral,neutral,neutral,negativo,neutral,neutral
"RT @Mabelinda: Les pido apoyo al proyecto de mi esposo 🙌🙏. Se que es una lata registrarse pero necesitamos llegar primero y vamos terceros,…",neutral,positivo,neutral,negativo,positivo,neutral
@CajaLosAndes ¿Como es el proceso de la entrega de los kits?,neutral,neutral,neutral,positivo,neutral,neutral
@CajaLosAndes @TAPP_cl Cómo podemos hacer para que terminen con sus llamadas insistentes!!!! @CajaLosAndes el callcenter aburre de llamadas molestosas todo el día,neutral,negativo,negativo,negativo,negativo,negativo
"RT @NurDanzaArabe: Una hora y media en @CajaLosAndes y ninguna solución ¡Qué Perdida de tiempo!
Más encima quién me atiende se enoja porque…",neutral,negativo,negativo,negativo,negativo,negativo
"@CajaLosAndes Hola. Hace días que quiero usar mis beneficios y me sale esto. Urgente, REPARAR PORFAVOR https://t.co/swESRMINDj",neutral,neutral,negativo,negativo,negativo,negativo
"No entiendo como trabaja la @CajaLosAndes, porque te envían un correo diciendo que su licencia esta disponible para pago, pero no te pagan. Ya tienen mis datos bancarios y aun no pagan. Es un chiste!!!",negativo,negativo,negativo,negativo,negativo,negativo
@CajaLosAndes hola estan teniendo problemas en su web y app ya que no me aparece mi licencia y llega un correo que dice que ya fue autorizada por el compin,negativo,negativo,negativo,negativo,negativo,negativo
"@ChileAtiende @CajaLosAndes ni un brillo tener cargas familiares si estás entidades no me benefician en nada, se tiran la pelota unos con otros , realmente son un cacho que no resuelven como es para ellos.",negativo,negativo,negativo,negativo,negativo,negativo
"@CajaLosAndes sucursal la reina lenta , con ejecutivas que están haciendo otra cosa que atender que es su trabajo , no habiendo nadie , flojera al máximo 🤦🏼‍♂️🤦🏼‍♂️🤦🏼‍♂️ me imagino con capacidad máxima colapsan 😡😡😡, el jefe de local otra disposición , 👏🏼👏🏼👏🏼",negativo,negativo,negativo,negativo,negativo,negativo
"@CajaLosAndes llevo mas de 2 semanas esperando respuesta sobre la solicitud ingresada via wsp, llamo a atención al cliente y no dan solución",negativo,negativo,negativo,negativo,negativo,negativo
RT @candia_ni: @Informa_Primero @ChileAtiende @SeremiSaludRM @ministeriosalud @Fonasa @CajaLosAndes @ximenaguilera Estaría bueno qué soluci…,neutral,neutral,neutral,negativo,neutral,neutral
@dLiRio @tiomattu @CajaLosAndes @gabrielboric Quizás a la dirección anterior pero yo lo vi en mi poder judicial,neutral,neutral,neutral,negativo,neutral,neutral
"@CajaLosAndes Que onda? Estoy del viernes tratando de recuperar la contraseña y ni la app ni la web sirven, del callcenter no me pueden ayudar con esto más que pedirme los mismos datos. https://t.co/9BVVOesqpL",negativo,negativo,negativo,negativo,negativo,negativo
"@PachaMull @JosAndrsMurillo Número de serie?? ni se te ocurra darlo... 
@PDI_CHILE @Salcobrand @CajaLosAndes",neutral,neutral,neutral,negativo,neutral,neutral
"☀️¡Buenos días días comunidad Beeok!👋
El 𝟱 𝘆 𝟲 𝗱𝗲 𝗼𝗰𝘁𝘂𝗯𝗿𝗲 en 𝗖𝗼𝗻𝗰𝗲𝗽𝗰𝗶𝗼́𝗻 estaremos en el del #𝗘𝘁𝗠𝗱𝗮𝘆, organizado por Emprende tu Mente con el apoyo de @CajaLosAndes. Los invitamos a conocer soluciones tecnológicas que desarrolla @Beeok🐝
¡Nos vemos!🛫 https://t.co/HCZnThDgvM",neutral,positivo,positivo,positivo,positivo,positivo
@CajaLosAndes hola hace un mes atrás fui padre algún beneficio de parte de ustedes sobre este tema???,neutral,neutral,neutral,negativo,neutral,neutral
"@CajaLosAndes cómo se enteran de la extensión del posnatal si no hay licencia, el empleador debe informar algo? Gracias",negativo,neutral,neutral,negativo,neutral,neutral
"@CajaLosAndes buen día, tengo reservada cancha de tenis en sucursal Machalí, llegue acá y me dicen q están en mantenimiento. La hora fué reservada online",neutral,neutral,neutral,negativo,neutral,neutral
"RT @vivianacm8: En Salcobrand les piden numero de serie para descuento por la caja de los andes???
me parecio demasiado extraño, ya que sie…",neutral,negativo,negativo,negativo,negativo,negativo
"@CajaLosAndes Gracias por la respuesta, pero ¿por qué necesitan tantos datos?. Si me llaman todos los días con el número debería  bastar. Es el +569 97918018. En una base de datos lo encuentran en 1 minuto. Les agradezco no me vuelvan a llamar.",negativo,neutral,neutral,negativo,neutral,neutral
@Armanduco @Maytesalazarr @chicadelosmixis @sabkiacelisb @nanni_mjp @CajaLosAndes Es sin el dígito verificado!!,negativo,neutral,neutral,negativo,neutral,neutral
"@CajaLosAndes Hola, tengo una licencia medica sin pago desde el 8/7 y aún no me han dado el pago de mi licencia. Quisiera saber qué pasó? Me podrían ayudar? Gracias…",negativo,neutral,neutral,negativo,neutral,neutral
